geoid,state,st,county,population,violent,property,murder,rape,robbery,assault,burglary,larceny,vehicle,arson,male,female,asian,black,hawaiian,aboriginal,white,other,multiple,income
40029,Oklahoma,OK,Coal,4588,65.38796861377507,1242.3714036617262,0.0,0.0,0.0,65.38796861377507,283.34786399302527,850.0435919790758,108.9799476896251,0,0.475806452,0.524193548,0.002179599,0.006102877,0,0.098517873,0.768090671,0.007628596,0.117480384,25788.36225
48025,Texas,TX,Bee,26488,124.58471760797342,475.6871035940803,0.0,0.0,0.0,124.58471760797342,158.56236786469344,298.2482633645424,18.876472364844457,0,0.626434612,0.373565388,0.003737542,0.105028692,0,0.003397765,0.796096346,0.081621867,0.010117789,20509.38723
22009,Louisiana,LA,Avoyelles Parish,32679,293.76663912604425,1318.8898069096363,3.060069157562961,55.081244836133294,3.060069157562961,232.56525597478503,413.10933627099973,878.2398482205698,27.540622418066647,0,0.499005478,0.500994522,0.004681906,0.283086998,0.000918021,0.010037027,0.687719942,0.003029468,0.010526638,25546.4487
22001,Louisiana,LA,Acadia Parish,47290,131.10594205963207,995.9822372594629,0.0,0.0,2.114611968703743,109.95982237259463,325.6502431803764,511.7360964263058,158.5958976527807,0,0.479192218,0.520807782,0.001712836,0.167857898,0.000613237,0.001585959,0.807506872,0.008077818,0.01264538,26373.22417
22003,Louisiana,LA,Allen Parish,20575,19.441069258809236,379.10085054678007,9.720534629404618,0.0,0.0,9.720534629404618,29.16160388821385,320.7776427703524,29.16160388821385,0,0.595771567,0.404228433,0.008699878,0.194653706,0,0.022746051,0.736379101,0.011956258,0.025565006,25494.88248
22005,Louisiana,LA,Ascension Parish,84297,398.5906971778355,3239.735696406752,13.049100205226758,42.706146126196664,42.706146126196664,300.12930472021543,746.1712753716027,2310.877018161975,182.68740287317462,0,0.486339965,0.513660035,0.010095258,0.217291244,0,0.001613343,0.754807407,0.005243366,0.010949381,40043.63784
40025,Oklahoma,OK,Cimarron,1899,52.6592943654555,315.955766192733,0.0,0.0,52.6592943654555,0.0,52.6592943654555,157.9778830963665,105.318588730911,0,0.493944181,0.506055819,0.003159558,0.006319115,0,0.009478673,0.84254871,0.123222749,0.015271195,28373.10374
22007,Louisiana,LA,Assumption Parish,18401,331.50372262377044,1777.0773327536547,16.303461768382153,5.434487256127384,10.868974512254768,298.8967990870061,48.91038530514646,157.60013042769415,152.16564317156676,0,0.481984675,0.518015325,0.004945383,0.285310581,0,0.004401935,0.696918646,0.004184555,0.0042389,30038.32379
46137,South Dakota,SD,Ziebach,1887,0.0,105.98834128245893,0.0,0.0,0.0,0.0,0.0,52.994170641229466,52.994170641229466,0,0.503444621,0.496555379,0,0.003709592,0,0.705352411,0.281399046,0,0.009538951,20387.10016
46135,South Dakota,SD,Yankton,18258,372.43947858472995,2749.4796801402126,5.477051155657794,131.44922773578705,16.43115346697338,219.08204622631175,388.87063205170335,388.87063205170335,49.29346040092015,0,0.51604776,0.48395224,0.007996495,0.017800416,0,0.025194435,0.929729434,0.009803922,0.009475298,27055.22177
27173,Minnesota,MN,Yellow Medicine,8176,110.07827788649706,501.46771037182,0.0,24.461839530332682,0.0,85.61643835616438,110.07827788649706,342.4657534246575,48.923679060665364,0,0.507093933,0.492906067,0.003669276,0.002446184,0,0.026541096,0.949363992,0.008317025,0.009662427,29208.58023
27171,Minnesota,MN,Wright,93690,72.57978439534635,1637.3145479773723,1.0673497705197994,13.875547016757391,8.538798164158395,49.09808944391077,101.39822819938094,1457.9997865300459,77.91653324794535,0,0.498430996,0.501569004,0.010609457,0.009360657,3.20,0.004354787,0.956366741,0.008442737,0.0108336,38638.37162
51600,Virginia,VA,Fairfax city,19040,94.53781512605042,2342.436974789916,0.0,10.504201680672269,42.016806722689076,42.016806722689076,15.756302521008404,2074.5798319327732,110.29411764705883,0,0.488445378,0.511554622,0.145378151,0.051733193,0.000787815,0.00887605,0.702783613,0.056670168,0.033771008,46893.20751
21101,Kentucky,KY,Henderson,36665,204.5547524887495,3319.2417837174416,2.7273966998499932,51.82053729714987,30.001363698349923,120.0054547933997,321.8328105822992,2326.4693849720443,180.00818219009955,0,0.476367108,0.523632892,0.003491068,0.077539888,0,0.003218328,0.898622665,0.00818219,0.008945861,27854.39924
21103,Kentucky,KY,Henry,12132,8.242664029014177,74.1839762611276,0.0,8.242664029014177,0.0,0.0,49.45598417408507,8.242664029014177,16.485328058028355,0,0.480300033,0.519699967,0,0.032228816,0,0.003956479,0.939333993,0.013600396,0.010880317,26745.83432
21105,Kentucky,KY,Hickman,3855,0.0,570.6874189364462,0.0,0.0,0.0,0.0,25.940337224383917,285.3437094682231,25.940337224383917,0,0.463035019,0.536964981,0.008041505,0.094941634,0,0,0.888197147,0.002075227,0.006744488,25164.0192
21107,Kentucky,KY,Hopkins,37057,56.66945516366678,871.6301913268749,5.397090967968265,29.684000323825458,8.095636451952398,13.492727419920662,372.3992767898103,402.08327711363575,97.14763742342878,0,0.480826834,0.519173166,0.005073266,0.063388833,0,0.002590604,0.918261057,0.001754055,0.008932186,26805.97185
21109,Kentucky,KY,Jackson,10676,0.0,9.366804046459348,0.0,0.0,0.0,0.0,0.0,9.366804046459348,0.0,0,0.487729487,0.512270513,0,0.000187336,0,0.000374672,0.987729487,0,0.011708505,27421.23127
32013,Nevada,NV,Humboldt,12842,365.98660644759383,420.49524996106527,0.0,0.0,0.0,365.98660644759383,147.95203239370815,218.03457405388568,54.50864351347142,0,0.530135493,0.469864507,0.002491824,0.006852515,0.001946737,0.044463479,0.89908114,0.030914188,0.014250117,28202.61104
32011,Nevada,NV,Eureka,1373,582.6656955571741,2476.32920611799,0.0,145.66642388929353,0.0,436.9992716678806,1383.8310269482884,873.9985433357612,218.4996358339403,0,0.523670794,0.476329206,0,0.007283321,0.006554989,0.018936635,0.955571741,0.011653314,0,47010.30736
51840,Virginia,VA,Winchester city,21525,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.48757259,0.51242741,0.023135889,0.101927991,0.001068525,0.003344948,0.826527294,0.022485482,0.021509872,27125.5076
32017,Nevada,NV,Lincoln,4166,24.00384061449832,1176.1881901104177,0.0,0.0,0.0,24.00384061449832,48.00768122899664,1032.1651464234278,96.01536245799328,0,0.561929909,0.438070091,0.000480077,0.030724916,0,0.034805569,0.92318771,0.009121459,0.001680269,24971.47456
32015,Nevada,NV,Lander,4447,787.0474477175624,2968.2932313919496,0.0,202.38362941308748,0.0,584.663818304475,1214.3017764785247,1484.1466156959748,269.84483921745,0,0.510681358,0.489318642,0.005846638,0.001798966,0.00314819,0.044299528,0.921070385,0.009894311,0.013941983,48341.16168
47081,Tennessee,TN,Hickman,19566,434.42706736174995,1717.2646427476234,0.0,40.88725339875294,10.221813349688235,383.3180006133088,669.5287744045794,940.4068281713176,107.32904017172646,0,0.526218951,0.473781049,0.000357763,0.054993356,0,0.000459982,0.920883165,0.010272922,0.013032812,24419.88199
32019,Nevada,NV,Lyon,40872,34.25327852808769,198.17968291250733,4.893325504012527,4.893325504012527,26.9132902720689,41.593266784106476,570.0724212174594,1262.477980035232,127.2264631043257,0,0.503082795,0.496917205,0.014092777,0.011597181,0.001467998,0.029506753,0.892493639,0.03112155,0.019720102,29138.19823
26157,Michigan,MI,Tuscola,44191,115.4081147745016,441.2663211966237,0.0,70.15003054920685,0.0,4.525808422529474,144.82586952094317,273.8114095630332,2.262904211264737,0,0.498540427,0.501459573,0.003235953,0.011789731,0,0.004095857,0.967097373,0.004095857,0.00968523,24575.75586
41001,Oregon,OR,Baker,13304,90.19843656043295,308.17799158147926,0.0,0.0,0.0,90.19843656043295,7.516536380036079,22.549609140108238,7.516536380036079,0,0.503683103,0.496316897,0.005487072,0.002781118,0.002179796,0.01247745,0.954900782,0.003683103,0.018490679,22679.44355
26155,Michigan,MI,Shiawassee,55781,66.3308294939137,68.12355461537082,0.0,23.30542657894265,1.792725121457127,41.23267779351392,116.52713289471325,401.57042720639646,34.06177730768541,0,0.488876141,0.511123859,0.003710941,0.005163048,0.0003944,0.004051559,0.974901848,0.001362471,0.010415733,27330.48473
42057,Pennsylvania,PA,Fulton,11936,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.501926944,0.498073056,0.001675603,0.011561662,0.000670241,0.002848525,0.976206434,0.001591823,0.00544571,28901.45082
12019,Florida,FL,Clay,152369,286.8037461688401,245.45675301406453,3.281507393236157,24.939456188594793,59.723434556898056,21.657948795358635,45.284802026658966,196.2341421155222,9.844522179708472,0,0.484448936,0.515551064,0.031410589,0.093588591,0.000728495,0.003314322,0.836167462,0.012062821,0.02272772,31533.03208
42051,Pennsylvania,PA,Fayette,111921,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.48954173,0.51045827,0.001733365,0.041198703,0.002037151,0.000973901,0.93741121,0.002778746,0.013866924,26012.69819
26151,Michigan,MI,Sanilac,33835,17.733116595241615,449.2389537461209,2.955519432540269,14.777597162701344,2.955519432540269,156.64252992463426,150.73149105955372,26.59967489286242,32.51071375794296,0,0.491916654,0.508083346,0.001891532,0.004344614,5.91,0.004019506,0.975676075,0.003546623,0.010462539,24565.62991
42053,Pennsylvania,PA,Forest,7123,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.710515232,0.289484768,0.006177173,0.246946511,0,0.008142637,0.695493472,0.021760494,0.021479714,16702.13463
12015,Florida,FL,Charlotte,143862,198.80162933922787,1825.3604148420013,1.3902211841904046,17.37776480238006,17.37776480238006,162.65587855027735,362.1526184816004,18.767985986570462,68.12083802532983,0,0.482455409,0.517544591,0.012532844,0.054385453,3.48,0.002266061,0.91527297,0.005352352,0.010155566,24087.42319
12017,Florida,FL,Citrus,121340,400.5274435470578,1963.0789517059502,3.2965221691115874,4.120652711389484,4.120652711389484,314.8178671501566,435.1409263227295,147.51936706774353,119.49892863029504,0,0.479660458,0.520339542,0.014570628,0.027690786,0,0.003889896,0.939492336,0.005587605,0.008768749,23263.25767
12011,Florida,FL,Broward,1464593,18.298598996444746,57.28553939558635,0.13655670892869212,2.184907342859074,4.369814685718148,1.1607320258938831,10.514866587509294,43.356755084859756,0.34139177232173035,0,0.479134476,0.520865524,0.034505832,0.256400242,0.000541447,0.002604136,0.656166594,0.028528062,0.021253686,31081.92519
42059,Pennsylvania,PA,Greene,31825,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.520377062,0.479622938,0.001791045,0.062843676,9.43,0.005310291,0.915223881,0.003770621,0.010966222,27067.26105
12013,Florida,FL,Calhoun,11891,142.9652678496342,639.1388445042469,0.0,25.229164914641327,0.0,117.73610293499286,25.229164914641327,370.0277520814061,16.81944327642755,0,0.556723572,0.443276428,0.005718611,0.137583046,0,0.015473888,0.810528971,0.01177361,0.018921874,24989.15625
51115,Virginia,VA,Mathews,7578,13.196093956188967,118.76484560570071,0.0,0.0,0.0,13.196093956188967,303.51016099234624,870.9422011084719,13.196093956188967,0,0.476378992,0.523621008,0.001847453,0.113090525,0,0.002111375,0.869622592,0.002375297,0.010952758,39357.99142
46009,South Dakota,SD,Bon Homme,5835,17.13796058269066,17.13796058269066,0.0,0.0,0.0,17.13796058269066,0.0,17.13796058269066,0.0,0,0.596572408,0.403427592,0.004798629,0.006512425,0,0.062210797,0.894087404,0.018680377,0.013710368,23893.79863
51111,Virginia,VA,Lunenburg,10451,86.11616113290594,507.12850444933497,0.0,28.70538704430198,0.0,57.41077408860396,210.50617165821453,277.48540809491914,19.13692469620132,0,0.534589991,0.465410009,0.0024878,0.343699168,0.000669792,0.0012439,0.628360922,0.011673524,0.011864893,26134.37958
51113,Virginia,VA,Madison,10689,9.355412105903264,130.97576948264572,0.0,37.42164842361306,0.0,56.13247263541959,168.39741790625877,74.84329684722611,56.13247263541959,0,0.483113481,0.516886519,0.005426139,0.102909533,0,0,0.864533633,0.000935541,0.026195154,25045.97306
46003,South Dakota,SD,Aurora,2095,47.7326968973747,429.5942720763723,0.0,47.7326968973747,0.0,0.0,47.7326968973747,334.1288782816229,47.7326968973747,0,0.507398568,0.492601432,0.002386635,0.017661098,0,0.017183771,0.957040573,0.003818616,0.001909308,25775.38043
42083,Pennsylvania,PA,McKean,35342,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.512761021,0.487238979,0.005715579,0.027332918,0,0.002829495,0.94686209,0.006649312,0.010610605,27066.82157
2261,Alaska,AK,Valdez-Cordova Census Area,7488,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.538327991,0.461672009,0.028311966,0.003872863,0.005074786,0.151709402,0.760817308,0.010016026,0.04019765,35235.12447
46007,South Dakota,SD,Bennett,2377,126.20950778291964,546.9078670593185,0.0,0.0,0.0,126.20950778291964,126.20950778291964,210.34917963819942,210.34917963819942,0,0.486748002,0.513251998,0,0.008834666,0,0.493058477,0.377787127,0,0.120319731,21229.8292
46005,South Dakota,SD,Beadle,13902,28.772838440512157,194.21665947345704,0.0,0.0,0.0,28.772838440512157,28.772838440512157,14.386419220256078,21.579628830384117,0,0.496331463,0.503668537,0.04632427,0.006042296,0,0.014889944,0.907926917,0.014961876,0.009854697,26978.23637
17031,Illinois,IL,Cook,4157059,0.5532757653908689,4.185651442522225,0.0,0.7457195098746494,1.0584405946607927,3.079099911740488,6.95203026947657,16.670439365907484,2.2131030615634755,0,0.478188065,0.521811935,0.068793587,0.236421951,0.000233579,0.002456304,0.589330582,0.08684048,0.015923517,34026.9303
17033,Illinois,IL,Crawford,16079,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.522296163,0.477703837,0.004788855,0.035076808,0,0.007152186,0.926425773,0.002487717,0.024068661,26614.71485
48021,Texas,TX,Bastrop,58152,381.75815105241435,2240.6795982941258,3.439262622093823,67.06562113082956,53.30857064245426,257.94469665703673,577.7961205117623,1454.808089145687,53.30857064245426,0,0.510231806,0.489768194,0.008013482,0.079790893,0,0.010661714,0.840676159,0.048854726,0.012003027,30600.19606
17035,Illinois,IL,Cumberland,8726,22.920009168003666,424.0201696080678,0.0,11.460004584001833,0.0,11.460004584001833,171.9000687600275,217.74008709603484,34.3800137520055,0,0.4990832,0.5009168,0.008938804,0.004698602,0,0.003552601,0.977194591,0.0003438,0.005271602,26396.33589
17037,Illinois,IL,DeKalb,84218,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.4907027,0.5092973,0.027155715,0.064261797,5.94,0.001401126,0.8490109,0.041820038,0.016291054,24377.2169
17039,Illinois,IL,De Witt,13284,37.639265281541704,271.00271002710025,0.0,22.583559168925024,0.0,15.055706112616681,120.44564890093345,127.9735019572418,22.583559168925024,0,0.495558567,0.504441433,0.000451671,0.005495333,0.000225836,0.000903342,0.972146944,0.004817826,0.015959048,30900.40349
39065,Ohio,OH,Hardin,25299,55.338155658326414,770.7814538124037,0.0,7.905450808332345,3.9527254041661726,43.4799794458279,300.4071307166291,75.10178267915728,3.9527254041661726,0,0.488398751,0.511601249,0.007431124,0.010237559,7.91,0.001343927,0.967982924,0.003834144,0.009091268,21494.22728
39063,Ohio,OH,Hancock,60106,9.982364489402057,371.0112135227764,0.0,1.6637274149003427,0.0,8.318637074501714,103.15109972382125,259.54147672445345,8.318637074501714,0,0.481599175,0.518400825,0.016620637,0.014424517,0.000249559,0.001197884,0.948590823,0.010182012,0.008734569,28899.74099
39061,Ohio,OH,Hamilton,636411,28.126478014993456,673.3070295767986,0.7856558104746775,5.656721835417678,9.270738563601196,12.413361805499905,113.44869903254343,53.581726274373004,25.45524825937955,0,0.473865159,0.526134841,0.022295341,0.240866358,0.000369258,0.001921714,0.713413187,0.00619411,0.014940031,31349.27742
54027,West Virginia,WV,Hampshire,19217,213.35276057657282,353.8533590050476,0.0,0.0,0.0,213.35276057657282,182.1304053702451,145.70432429619606,26.01862933860644,0,0.510485508,0.489514492,0.000884633,0.01498673,0,0,0.975490451,0.000468335,0.00816985,25597.89322
26023,Michigan,MI,Branch,34617,25.998786723286248,239.7665886703065,0.0,8.666262241095415,0.0,17.33252448219083,83.77386833058901,153.10396625935235,2.8887540803651386,0,0.516913655,0.483086345,0.004679782,0.028280902,0,0.002051015,0.946875812,0.006037496,0.012074992,25430.12965
26021,Michigan,MI,Berrien,124533,66.64900066649001,448.87700448877007,0.0,21.681000216810002,5.621000056210001,39.347000393470005,145.34300145343002,282.65600282656004,20.87800020878,0,0.481229875,0.518770125,0.01804341,0.138814611,0.0004015,0.00381425,0.806934708,0.01568259,0.01630893,27220.20024
26027,Michigan,MI,Cass,41972,123.8921185552273,1074.5258743924521,2.382540741446679,57.18097779472029,4.765081482893358,59.56351853616697,359.76365195844846,681.4066520537501,33.3555703802535,0,0.49563995,0.50436005,0.00819594,0.050057181,0.000142952,0.00788621,0.8990994,0.012889545,0.021728772,28137.06095
6053,California,CA,Monterey,323806,114.57477625491806,451.8137403259977,2.161788231224869,17.603132739973933,19.456094081023824,75.35376120269544,186.8402685558637,293.69437255640725,21.309055422073712,0,0.511834246,0.488165754,0.069232812,0.031874023,0.005558884,0.009610693,0.755263954,0.097626357,0.030833277,25033.93809
26025,Michigan,MI,Calhoun,107262,79.24521265685891,413.0074024351588,1.8645932389849154,20.51052562883407,3.7291864779698307,53.14090731107009,150.0997557382857,241.46482444854655,21.44282224832653,0,0.482771158,0.517228842,0.01854338,0.10318659,9.32,0.007299883,0.848026328,0.00509034,0.017760251,26399.90089
12121,Florida,FL,Suwannee,35063,419.24535835496107,1260.588084305393,0.0,11.408036962039757,8.556027721529817,39.92812936713915,336.53709038017286,105.52434189886775,48.484157088668965,0,0.508285087,0.491714913,0.003507971,0.132561389,0,0.00293757,0.835752788,0.013832245,0.011408037,23526.01617
12123,Florida,FL,Taylor,18904,417.90097333897586,841.0918324164198,0.0,5.289885738468049,0.0,365.0021159542954,343.8425730004232,439.0605162928481,58.18874312314854,0,0.576121456,0.423878544,0.002909437,0.213552687,0.001269573,0.011055861,0.755501481,0.005871773,0.009839187,22859.50164
12125,Florida,FL,Union,12759,360.5298220863704,901.324555215926,0.0,23.51281448389372,7.837604827964574,329.1794027745121,454.5810800219453,399.7178462261933,47.02562896778744,0,0.696606317,0.303393683,0.007288972,0.224077122,0.000156752,0.01348068,0.721765029,0.019672388,0.013559056,25611.82938
12127,Florida,FL,Volusia,418750,166.44776119402985,102.92537313432835,0.9552238805970149,19.582089552238806,21.253731343283583,124.65671641791045,268.65671641791045,696.8358208955224,63.76119402985075,0,0.483008955,0.516991045,0.016525373,0.09495403,0.000367761,0.003398209,0.84473791,0.026347463,0.013669254,26001.49479
5115,Arkansas,AR,Pope,49968,12.007684918347742,828.5302593659942,2.0012808197246237,30.019212295869355,0.0,88.05635606788344,276.1767531219981,494.3163624719821,58.03714377201409,0,0.492635287,0.507364713,0.007945085,0.028778418,0,0.004682997,0.923711175,0.017431156,0.017451169,21658.80059
48261,Texas,TX,Kenedy,373,536.1930294906166,268.0965147453083,0.0,0.0,0.0,536.1930294906166,1608.57908847185,1072.3860589812332,0.0,0,0.568364611,0.431635389,0.002680965,0.024128686,0,0,0.954423592,0.018766756,0,26246.64879
20153,Kansas,KS,Rawlins,2157,139.08205841446454,278.1641168289291,0.0,0.0,0.0,139.08205841446454,46.36068613815485,139.08205841446454,92.7213722763097,0,0.503477051,0.496522949,0.000927214,0.004636069,0,0.002781641,0.982846546,0.002318034,0.006490496,26141.39082
39069,Ohio,OH,Henry,22036,58.99437284443638,1075.5127972408786,0.0,18.152114721365038,4.5380286803412595,36.304229442730076,381.19440914866584,685.2423307315303,9.076057360682519,0,0.491695408,0.508304592,0.003857324,0.003993465,0.000635324,0.000907606,0.959248502,0.021918679,0.0094391,31049.90715
5111,Arkansas,AR,Poinsett,19111,15.697765684684214,41.860708492491234,0.0,10.465177123122809,0.0,5.232588561561404,26.16294280780702,15.697765684684214,0.0,0,0.480194652,0.519805348,0.000575585,0.07299461,0,0.003924441,0.910051803,0.004552352,0.007901209,24146.62728
5113,Arkansas,AR,Polk,16142,253.9957873869409,1226.6138025027878,0.0,55.75517284103581,0.0,198.2406145459051,365.5061330690125,749.5973237517036,111.51034568207162,0,0.479370586,0.520629414,0.003593111,0.002292157,0,0.014806096,0.934394747,0.023231322,0.021682567,22211.3997
37009,North Carolina,NC,Ashe,22633,61.85658109839615,954.3586798038262,4.41832722131401,8.83665444262802,0.0,48.601599434454116,70.69323554102417,48.601599434454116,39.76494499182609,0,0.491008704,0.508991296,0.003534662,0.006980957,0,0.004329961,0.954181947,0.026951796,0.004020678,21273.05633
37007,North Carolina,NC,Anson,21276,150.4042113179169,2035.156984395563,9.400263207369806,0.0,23.500658018424517,117.50329009212258,1099.8307952622674,84.60236886632826,89.30250047001316,0,0.520445572,0.479554428,0.011891333,0.477815379,0,0.004418124,0.496991916,0.003431096,0.005452153,24081.90741
37005,North Carolina,NC,Alleghany,9155,10.922992900054615,1387.220098306936,10.922992900054615,21.84598580010923,0.0,76.46095030038231,502.4576734025123,841.0704533042053,43.69197160021846,0,0.49262698,0.50737302,0.003058438,0.011359913,0,0.019006008,0.921245221,0.037356636,0.007973785,21657.57531
